Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url_dinamica],3303,986,1100.0,4868.781142202603,236.37250007595867,90440.27450005524,89177.97759612474,17.0845578122424,5.100022404744477,1100,1900,2700,3300,5900,23000,55000,85000,90000,90000,90000
,Aggregated,3303,986,1100.0,4868.781142202603,236.37250007595867,90440.27450005524,89177.97759612474,17.0845578122424,5.100022404744477,1100,1900,2700,3300,5900,23000,55000,85000,90000,90000,90000
