Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url_dinamica],1935,538,440.0,3742.1674409295847,214.8271999321878,46581.07340009883,85401.5338501292,10.883386640078735,3.0259752001872657,440,630,720,830,1200,45000,46000,46000,46000,47000,47000
,Aggregated,1935,538,440.0,3742.1674409295847,214.8271999321878,46581.07340009883,85401.5338501292,10.883386640078735,3.0259752001872657,440,630,720,830,1200,45000,46000,46000,46000,47000,47000
