Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url_dinamica],1213,43,580.0,997.65604171486,207.66329998150468,6244.253099954221,21408.46908491344,9.78629836258775,0.3469174192838197,580,740,890,1100,2600,4100,5700,5900,6100,6200,6200
,Aggregated,1213,43,580.0,997.65604171486,207.66329998150468,6244.253099954221,21408.46908491344,9.78629836258775,0.3469174192838197,580,740,890,1100,2600,4100,5700,5900,6100,6200,6200
