Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url_dinamica],1410,10,510.0,3281.5114175182935,200.46750002074987,46566.39440002618,20555.901418439717,11.324534215502759,0.08031584550001956,510,670,770,880,2000,33000,46000,46000,46000,47000,47000
,Aggregated,1410,10,510.0,3281.5114175182935,200.46750002074987,46566.39440002618,20555.901418439717,11.324534215502759,0.08031584550001956,510,670,770,880,2000,33000,46000,46000,46000,47000,47000
